host,source,year,dyad,FDI_AM
ZAF,CHN,2008,CHN_ZAF,4808
ZAF,CHN,2009,CHN_ZAF,42
ZAF,CHN,2010,CHN_ZAF,411
ZAF,CHN,2011,CHN_ZAF,-14
ZAF,CHN,2012,CHN_ZAF,-815
ZAF,COL,1992,COL_ZAF,NA
ZAF,COL,1993,COL_ZAF,NA
ZAF,COL,1994,COL_ZAF,NA
ZAF,COL,1995,COL_ZAF,NA
ZAF,COL,1996,COL_ZAF,NA
ZAF,COL,1997,COL_ZAF,NA
ZAF,COL,1998,COL_ZAF,NA
ZAF,COL,1999,COL_ZAF,NA
ZAF,COL,2e3,COL_ZAF,NA
ZAF,COL,2001,COL_ZAF,NA
ZAF,COL,2002,COL_ZAF,NA
ZAF,COL,2003,COL_ZAF,NA
ZAF,COL,2004,COL_ZAF,NA
ZAF,COL,2005,COL_ZAF,NA
ZAF,COL,2006,COL_ZAF,NA
ZAF,COL,2007,COL_ZAF,NA
ZAF,COL,2008,COL_ZAF,NA
ZAF,COL,2009,COL_ZAF,NA
ZAF,COL,2010,COL_ZAF,NA
ZAF,COL,2011,COL_ZAF,NA
ZAF,COL,2012,COL_ZAF,NA
ZAF,DEU,1989,DEU_ZAF,NA
ZAF,DEU,1990,DEU_ZAF,118.628102539219
ZAF,DEU,1991,DEU_ZAF,41.2487602001034
ZAF,DEU,1992,DEU_ZAF,244.220439919316
ZAF,DEU,1993,DEU_ZAF,-35.489115543805475
ZAF,DEU,1994,DEU_ZAF,141.01118811136845
ZAF,DEU,1995,DEU_ZAF,132.37816029635775
ZAF,DEU,1996,DEU_ZAF,53.28974982289695
ZAF,DEU,1997,DEU_ZAF,316.93799392868505
ZAF,DEU,1998,DEU_ZAF,412.3578595507791
ZAF,DEU,1999,DEU_ZAF,520.9735670272905
ZAF,DEU,2e3,DEU_ZAF,513.1744724107316
ZAF,DEU,2001,DEU_ZAF,-1161
ZAF,DEU,2002,DEU_ZAF,-129
ZAF,DEU,2003,DEU_ZAF,-252
ZAF,DEU,2004,DEU_ZAF,577
ZAF,DEU,2005,DEU_ZAF,476
ZAF,DEU,2006,DEU_ZAF,666
ZAF,DEU,2007,DEU_ZAF,782
ZAF,DEU,2008,DEU_ZAF,-34
ZAF,DEU,2009,DEU_ZAF,307
ZAF,DEU,2010,DEU_ZAF,740
ZAF,DEU,2011,DEU_ZAF,605
ZAF,DEU,2012,DEU_ZAF,316
ZAF,DNK,1989,DNK_ZAF,NA
ZAF,DNK,1990,DNK_ZAF,0
ZAF,DNK,1991,DNK_ZAF,0
ZAF,DNK,1992,DNK_ZAF,0
ZAF,DNK,1993,DNK_ZAF,0
ZAF,DNK,1994,DNK_ZAF,0
ZAF,DNK,1995,DNK_ZAF,0
ZAF,DNK,1996,DNK_ZAF,1.5520795998393877
ZAF,DNK,1997,DNK_ZAF,0
ZAF,DNK,1998,DNK_ZAF,0
ZAF,DNK,1999,DNK_ZAF,235.5136864557412
ZAF,DNK,2e3,DNK_ZAF,1.2371423537437416
ZAF,DNK,2001,DNK_ZAF,12
ZAF,DNK,2002,DNK_ZAF,11
ZAF,DNK,2003,DNK_ZAF,20
ZAF,DNK,2004,DNK_ZAF,12
ZAF,DNK,2005,DNK_ZAF,8
ZAF,DNK,2006,DNK_ZAF,9
ZAF,DNK,2007,DNK_ZAF,39
ZAF,DNK,2008,DNK_ZAF,31
ZAF,DNK,2009,DNK_ZAF,56
ZAF,DNK,2010,DNK_ZAF,36
ZAF,DNK,2011,DNK_ZAF,19
ZAF,DNK,2012,DNK_ZAF,190
ZAF,ESP,1992,ESP_ZAF,0
ZAF,ESP,1993,ESP_ZAF,-47.06802744608691
ZAF,ESP,1994,ESP_ZAF,0
ZAF,ESP,1995,ESP_ZAF,0
ZAF,ESP,1996,ESP_ZAF,1.3136262292596963
ZAF,ESP,1997,ESP_ZAF,0
ZAF,ESP,1998,ESP_ZAF,14.478488578856808
ZAF,ESP,1999,ESP_ZAF,7.457699323499045
ZAF,ESP,2e3,ESP_ZAF,66.33494077840695
ZAF,ESP,2001,ESP_ZAF,NA
ZAF,ESP,2002,ESP_ZAF,NA
ZAF,ESP,2003,ESP_ZAF,NA
ZAF,ESP,2004,ESP_ZAF,NA
ZAF,ESP,2005,ESP_ZAF,NA
ZAF,ESP,2006,ESP_ZAF,NA
ZAF,ESP,2007,ESP_ZAF,NA
ZAF,ESP,2008,ESP_ZAF,NA
ZAF,ESP,2009,ESP_ZAF,NA
ZAF,ESP,2010,ESP_ZAF,NA
ZAF,ESP,2011,ESP_ZAF,NA
ZAF,ESP,2012,ESP_ZAF,NA
ZAF,FIN,1989,FIN_ZAF,0
ZAF,FIN,1990,FIN_ZAF,0
ZAF,FIN,1991,FIN_ZAF,0
ZAF,FIN,1992,FIN_ZAF,0
ZAF,FIN,1993,FIN_ZAF,0
ZAF,FIN,1994,FIN_ZAF,2.276525352257661
ZAF,FIN,1995,FIN_ZAF,4.084852547027402
ZAF,FIN,1996,FIN_ZAF,6.471824341878317
ZAF,FIN,1997,FIN_ZAF,1.1452960721899834
ZAF,FIN,1998,FIN_ZAF,1.1125854150643832
ZAF,FIN,1999,FIN_ZAF,-10.653856176427208
ZAF,FIN,2e3,FIN_ZAF,19.347691060368692
ZAF,FIN,2001,FIN_ZAF,10
ZAF,FIN,2002,FIN_ZAF,5
ZAF,FIN,2003,FIN_ZAF,-31
ZAF,FIN,2004,FIN_ZAF,18
ZAF,FIN,2005,FIN_ZAF,3
ZAF,FIN,2006,FIN_ZAF,14
ZAF,FIN,2007,FIN_ZAF,10
ZAF,FIN,2008,FIN_ZAF,6
ZAF,FIN,2009,FIN_ZAF,17
ZAF,FIN,2010,FIN_ZAF,11
ZAF,FIN,2011,FIN_ZAF,28
ZAF,FIN,2012,FIN_ZAF,41
ZAF,FRA,1989,FRA_ZAF,NA
ZAF,FRA,1990,FRA_ZAF,0
ZAF,FRA,1991,FRA_ZAF,13.95129523191384
ZAF,FRA,1992,FRA_ZAF,-9.912803733397533
ZAF,FRA,1993,FRA_ZAF,59.07195644662067
ZAF,FRA,1994,FRA_ZAF,7.088815149891892
ZAF,FRA,1995,FRA_ZAF,11.82737227283466
ZAF,FRA,1996,FRA_ZAF,0
ZAF,FRA,1997,FRA_ZAF,0
ZAF,FRA,1998,FRA_ZAF,0
ZAF,FRA,1999,FRA_ZAF,87.3616206467031
ZAF,FRA,2e3,FRA_ZAF,119.77142084990143
ZAF,FRA,2001,FRA_ZAF,79
ZAF,FRA,2002,FRA_ZAF,51
ZAF,FRA,2003,FRA_ZAF,49
ZAF,FRA,2004,FRA_ZAF,50
ZAF,FRA,2005,FRA_ZAF,155
ZAF,FRA,2006,FRA_ZAF,262
ZAF,FRA,2007,FRA_ZAF,197
ZAF,FRA,2008,FRA_ZAF,338
ZAF,FRA,2009,FRA_ZAF,393
ZAF,FRA,2010,FRA_ZAF,277
ZAF,FRA,2011,FRA_ZAF,366
ZAF,FRA,2012,FRA_ZAF,217
ZAF,GBR,1989,GBR_ZAF,NA
ZAF,GBR,1990,GBR_ZAF,39.06408374155792
ZAF,GBR,1991,GBR_ZAF,266.306731270054
ZAF,GBR,1992,GBR_ZAF,126.36585547782812
ZAF,GBR,1993,GBR_ZAF,470.93650363121566
ZAF,GBR,1994,GBR_ZAF,260.1669398153844
ZAF,GBR,1995,GBR_ZAF,735.4007331156254
ZAF,GBR,1996,GBR_ZAF,-39.00410019682171
ZAF,GBR,1997,GBR_ZAF,656.4772296527765
ZAF,GBR,1998,GBR_ZAF,-326.2542270675573
ZAF,GBR,1999,GBR_ZAF,624.5380228739316
ZAF,GBR,2e3,GBR_ZAF,951.6880863731333
ZAF,GBR,2001,GBR_ZAF,468
ZAF,GBR,2002,GBR_ZAF,3395
ZAF,GBR,2003,GBR_ZAF,3628
ZAF,GBR,2004,GBR_ZAF,7031
ZAF,GBR,2005,GBR_ZAF,7942
ZAF,GBR,2006,GBR_ZAF,2697
ZAF,GBR,2007,GBR_ZAF,3470
ZAF,GBR,2008,GBR_ZAF,2421
ZAF,GBR,2009,GBR_ZAF,1548
ZAF,GBR,2010,GBR_ZAF,3800
ZAF,GBR,2011,GBR_ZAF,2906
ZAF,GBR,2012,GBR_ZAF,8036
ZAF,GRC,2003,GRC_ZAF,NA
ZAF,GRC,2004,GRC_ZAF,NA
ZAF,GRC,2005,GRC_ZAF,NA
ZAF,GRC,2006,GRC_ZAF,NA
ZAF,GRC,2007,GRC_ZAF,NA
ZAF,GRC,2008,GRC_ZAF,NA
ZAF,GRC,2009,GRC_ZAF,NA
ZAF,GRC,2010,GRC_ZAF,NA
ZAF,GRC,2011,GRC_ZAF,NA
ZAF,GRC,2012,GRC_ZAF,NA
ZAF,IND,2010,IND_ZAF,1262
ZAF,IND,2011,IND_ZAF,260
ZAF,IND,2012,IND_ZAF,157
ZAF,IRL,2001,IRL_ZAF,NA
ZAF,IRL,2002,IRL_ZAF,NA
ZAF,IRL,2003,IRL_ZAF,NA
ZAF,IRL,2004,IRL_ZAF,NA
ZAF,IRL,2005,IRL_ZAF,NA
ZAF,IRL,2006,IRL_ZAF,NA
ZAF,IRL,2007,IRL_ZAF,NA
ZAF,IRL,2008,IRL_ZAF,NA
ZAF,IRL,2009,IRL_ZAF,NA
ZAF,IRL,2010,IRL_ZAF,NA
ZAF,IRL,2011,IRL_ZAF,NA
ZAF,IRL,2012,IRL_ZAF,NA
ZAF,ISL,1989,ISL_ZAF,NA
ZAF,ISL,1990,ISL_ZAF,NA
ZAF,ISL,1991,ISL_ZAF,NA
ZAF,ISL,1992,ISL_ZAF,NA
ZAF,ISL,1993,ISL_ZAF,NA
ZAF,ISL,1994,ISL_ZAF,NA
ZAF,ISL,1995,ISL_ZAF,NA
ZAF,ISL,1996,ISL_ZAF,NA
ZAF,ISL,1997,ISL_ZAF,NA
ZAF,ISL,1998,ISL_ZAF,NA
ZAF,ISL,1999,ISL_ZAF,NA
ZAF,ISL,2e3,ISL_ZAF,NA
ZAF,ISL,2001,ISL_ZAF,NA
ZAF,ISL,2002,ISL_ZAF,NA
ZAF,ISL,2003,ISL_ZAF,NA
ZAF,ISL,2004,ISL_ZAF,NA
ZAF,ISL,2005,ISL_ZAF,NA
ZAF,ISL,2006,ISL_ZAF,NA
ZAF,ISL,2007,ISL_ZAF,NA
ZAF,ISL,2008,ISL_ZAF,1
ZAF,ISL,2009,ISL_ZAF,NA
ZAF,ISL,2010,ISL_ZAF,NA
ZAF,ISL,2011,ISL_ZAF,-1
ZAF,ISL,2012,ISL_ZAF,NA
ZAF,ISR,2001,ISR_ZAF,NA
ZAF,ISR,2002,ISR_ZAF,NA
ZAF,ISR,2003,ISR_ZAF,NA
ZAF,ISR,2004,ISR_ZAF,NA
ZAF,ISR,2005,ISR_ZAF,NA
ZAF,ISR,2006,ISR_ZAF,1
ZAF,ISR,2007,ISR_ZAF,NA
ZAF,ISR,2008,ISR_ZAF,NA
ZAF,ISR,2009,ISR_ZAF,NA
ZAF,ISR,2010,ISR_ZAF,NA
ZAF,ISR,2011,ISR_ZAF,NA
ZAF,ISR,2012,ISR_ZAF,-2
ZAF,ITA,2001,ITA_ZAF,7
ZAF,ITA,2002,ITA_ZAF,1
ZAF,ITA,2003,ITA_ZAF,4
ZAF,ITA,2004,ITA_ZAF,43
ZAF,ITA,2005,ITA_ZAF,38
ZAF,ITA,2006,ITA_ZAF,18
ZAF,ITA,2007,ITA_ZAF,52
ZAF,ITA,2008,ITA_ZAF,24
ZAF,ITA,2009,ITA_ZAF,269
ZAF,ITA,2010,ITA_ZAF,-202
ZAF,ITA,2011,ITA_ZAF,286
ZAF,ITA,2012,ITA_ZAF,195
ZAF,JPN,1989,JPN_ZAF,NA
ZAF,JPN,1990,JPN_ZAF,NA
ZAF,JPN,1991,JPN_ZAF,0
ZAF,JPN,1992,JPN_ZAF,0
ZAF,JPN,1993,JPN_ZAF,19.200022590377927
ZAF,JPN,1994,JPN_ZAF,0
ZAF,JPN,1995,JPN_ZAF,58.622418352835716
ZAF,JPN,1996,JPN_ZAF,230.0167032765522
ZAF,JPN,1997,JPN_ZAF,132.75382676109115
ZAF,JPN,1998,JPN_ZAF,50.22714868317187
ZAF,JPN,1999,JPN_ZAF,155.40774758803917
ZAF,JPN,2e3,JPN_ZAF,12.545759272769143
ZAF,JPN,2001,JPN_ZAF,9
ZAF,JPN,2002,JPN_ZAF,106
ZAF,JPN,2003,JPN_ZAF,120
ZAF,JPN,2004,JPN_ZAF,126
ZAF,JPN,2005,JPN_ZAF,-22
ZAF,JPN,2006,JPN_ZAF,461
ZAF,JPN,2007,JPN_ZAF,79
ZAF,JPN,2008,JPN_ZAF,664
ZAF,JPN,2009,JPN_ZAF,146
ZAF,JPN,2010,JPN_ZAF,105
ZAF,JPN,2011,JPN_ZAF,462
ZAF,JPN,2012,JPN_ZAF,370
ZAF,KOR,1990,KOR_ZAF,NA
ZAF,KOR,1991,KOR_ZAF,NA
ZAF,KOR,1992,KOR_ZAF,NA
ZAF,KOR,1993,KOR_ZAF,NA
ZAF,KOR,1994,KOR_ZAF,NA
ZAF,KOR,1995,KOR_ZAF,NA
ZAF,KOR,1996,KOR_ZAF,NA
ZAF,KOR,1997,KOR_ZAF,NA
ZAF,KOR,1998,KOR_ZAF,NA
ZAF,KOR,1999,KOR_ZAF,NA
ZAF,KOR,2e3,KOR_ZAF,NA
ZAF,KOR,2001,KOR_ZAF,4
ZAF,KOR,2002,KOR_ZAF,NA
ZAF,KOR,2003,KOR_ZAF,NA
ZAF,KOR,2004,KOR_ZAF,NA
ZAF,KOR,2005,KOR_ZAF,27
ZAF,KOR,2006,KOR_ZAF,6
ZAF,KOR,2007,KOR_ZAF,28
ZAF,KOR,2008,KOR_ZAF,17
ZAF,KOR,2009,KOR_ZAF,NA
ZAF,KOR,2010,KOR_ZAF,17
ZAF,KOR,2011,KOR_ZAF,3
ZAF,KOR,2012,KOR_ZAF,-14
ZAF,LUX,2002,LUX_ZAF,108
ZAF,LUX,2003,LUX_ZAF,-6
ZAF,LUX,2004,LUX_ZAF,24
ZAF,LUX,2005,LUX_ZAF,-32
ZAF,LUX,2006,LUX_ZAF,212
ZAF,LUX,2007,LUX_ZAF,771
ZAF,LUX,2008,LUX_ZAF,768
ZAF,LUX,2009,LUX_ZAF,1473
ZAF,LUX,2010,LUX_ZAF,220
ZAF,LUX,2011,LUX_ZAF,-1668
ZAF,LUX,2012,LUX_ZAF,844
ZAF,MEX,1990,MEX_ZAF,NA
ZAF,MEX,1991,MEX_ZAF,NA
ZAF,MEX,1992,MEX_ZAF,NA
ZAF,MEX,1993,MEX_ZAF,NA
ZAF,MEX,1994,MEX_ZAF,NA
ZAF,MEX,1995,MEX_ZAF,NA
ZAF,MEX,1996,MEX_ZAF,NA
ZAF,MEX,1997,MEX_ZAF,NA
ZAF,MEX,1998,MEX_ZAF,NA
ZAF,MEX,1999,MEX_ZAF,NA
ZAF,MEX,2e3,MEX_ZAF,NA
ZAF,MEX,2001,MEX_ZAF,NA
ZAF,MEX,2002,MEX_ZAF,NA
ZAF,MEX,2003,MEX_ZAF,NA
ZAF,MEX,2004,MEX_ZAF,NA
ZAF,MEX,2005,MEX_ZAF,NA
ZAF,MEX,2006,MEX_ZAF,NA
ZAF,MEX,2007,MEX_ZAF,NA
ZAF,MEX,2008,MEX_ZAF,NA
ZAF,MEX,2009,MEX_ZAF,NA
ZAF,MEX,2010,MEX_ZAF,NA
ZAF,MEX,2011,MEX_ZAF,NA
ZAF,MEX,2012,MEX_ZAF,NA
ZAF,MYS,1989,MYS_ZAF,NA
ZAF,MYS,1990,MYS_ZAF,NA
ZAF,MYS,1991,MYS_ZAF,NA
ZAF,MYS,1992,MYS_ZAF,NA
ZAF,MYS,1993,MYS_ZAF,NA
ZAF,MYS,1994,MYS_ZAF,NA
ZAF,MYS,1995,MYS_ZAF,NA
ZAF,MYS,1996,MYS_ZAF,NA
ZAF,MYS,1997,MYS_ZAF,NA
ZAF,MYS,1998,MYS_ZAF,NA
ZAF,MYS,1999,MYS_ZAF,NA
ZAF,MYS,2e3,MYS_ZAF,NA
ZAF,MYS,2001,MYS_ZAF,NA
ZAF,MYS,2002,MYS_ZAF,NA
ZAF,MYS,2003,MYS_ZAF,NA
ZAF,MYS,2004,MYS_ZAF,NA
ZAF,MYS,2008,MYS_ZAF,NA
ZAF,MYS,2009,MYS_ZAF,NA
ZAF,MYS,2010,MYS_ZAF,NA
ZAF,MYS,2011,MYS_ZAF,NA
ZAF,MYS,2012,MYS_ZAF,NA
ZAF,NLD,1989,NLD_ZAF,NA
ZAF,NLD,1990,NLD_ZAF,7.261219742309198
ZAF,NLD,1991,NLD_ZAF,44.789246171149955
ZAF,NLD,1992,NLD_ZAF,83.9644155758485
ZAF,NLD,1993,NLD_ZAF,-23.730189710359916
ZAF,NLD,1994,NLD_ZAF,14.529995961527373
ZAF,NLD,1995,NLD_ZAF,59.015386052594685
ZAF,NLD,1996,NLD_ZAF,142.47868642034476
ZAF,NLD,1997,NLD_ZAF,13.552465829946655
ZAF,NLD,1998,NLD_ZAF,82.20588747548751
ZAF,NLD,1999,NLD_ZAF,191.76941117568975
ZAF,NLD,2e3,NLD_ZAF,97.65977392376578
ZAF,NLD,2001,NLD_ZAF,64
ZAF,NLD,2002,NLD_ZAF,59
ZAF,NLD,2003,NLD_ZAF,166
ZAF,NLD,2004,NLD_ZAF,-184
ZAF,NLD,2005,NLD_ZAF,NA
ZAF,NLD,2006,NLD_ZAF,NA
ZAF,NLD,2007,NLD_ZAF,NA
ZAF,NLD,2008,NLD_ZAF,NA
ZAF,NLD,2009,NLD_ZAF,NA
ZAF,NLD,2010,NLD_ZAF,NA
ZAF,NLD,2011,NLD_ZAF,NA
ZAF,NLD,2012,NLD_ZAF,NA
ZAF,NOR,1989,NOR_ZAF,NA
ZAF,NOR,1990,NOR_ZAF,NA
ZAF,NOR,1991,NOR_ZAF,NA
ZAF,NOR,1992,NOR_ZAF,NA
ZAF,NOR,1993,NOR_ZAF,NA
ZAF,NOR,1994,NOR_ZAF,NA
ZAF,NOR,1995,NOR_ZAF,NA
ZAF,NOR,1996,NOR_ZAF,NA
ZAF,NOR,1997,NOR_ZAF,NA
ZAF,NOR,1998,NOR_ZAF,NA
ZAF,NOR,1999,NOR_ZAF,NA
ZAF,NOR,2e3,NOR_ZAF,NA
ZAF,NOR,2001,NOR_ZAF,NA
ZAF,NOR,2002,NOR_ZAF,NA
ZAF,NOR,2003,NOR_ZAF,NA
ZAF,NOR,2004,NOR_ZAF,NA
ZAF,NOR,2005,NOR_ZAF,NA
ZAF,NOR,2006,NOR_ZAF,NA
ZAF,NOR,2007,NOR_ZAF,NA
ZAF,NOR,2008,NOR_ZAF,NA
ZAF,NOR,2009,NOR_ZAF,NA
ZAF,NOR,2010,NOR_ZAF,NA
ZAF,NZL,1989,NZL_ZAF,NA
ZAF,NZL,1990,NZL_ZAF,NA
ZAF,NZL,1991,NZL_ZAF,NA
ZAF,NZL,1992,NZL_ZAF,NA
ZAF,NZL,1993,NZL_ZAF,NA
ZAF,NZL,1994,NZL_ZAF,NA
ZAF,NZL,1995,NZL_ZAF,NA
ZAF,NZL,1996,NZL_ZAF,NA
ZAF,NZL,1997,NZL_ZAF,NA
ZAF,NZL,1998,NZL_ZAF,NA
ZAF,NZL,1999,NZL_ZAF,NA
ZAF,NZL,2e3,NZL_ZAF,0.4543081473730193
ZAF,NZL,2001,NZL_ZAF,NA
ZAF,NZL,2002,NZL_ZAF,NA
ZAF,NZL,2003,NZL_ZAF,NA
ZAF,NZL,2004,NZL_ZAF,NA
ZAF,NZL,2005,NZL_ZAF,NA
ZAF,NZL,2006,NZL_ZAF,NA
ZAF,NZL,2007,NZL_ZAF,NA
ZAF,NZL,2008,NZL_ZAF,NA
ZAF,NZL,2009,NZL_ZAF,NA
ZAF,NZL,2010,NZL_ZAF,NA
ZAF,NZL,2011,NZL_ZAF,NA
ZAF,NZL,2012,NZL_ZAF,NA
ZAF,POL,1996,POL_ZAF,NA
ZAF,POL,1997,POL_ZAF,NA
ZAF,POL,1998,POL_ZAF,NA
ZAF,POL,1999,POL_ZAF,NA
ZAF,POL,2e3,POL_ZAF,NA
ZAF,POL,2001,POL_ZAF,NA
ZAF,POL,2002,POL_ZAF,NA
ZAF,POL,2003,POL_ZAF,NA
ZAF,POL,2004,POL_ZAF,NA
ZAF,POL,2005,POL_ZAF,NA
ZAF,POL,2006,POL_ZAF,NA
ZAF,POL,2007,POL_ZAF,-2
ZAF,POL,2008,POL_ZAF,3
ZAF,POL,2009,POL_ZAF,NA
ZAF,POL,2010,POL_ZAF,-3
ZAF,POL,2011,POL_ZAF,11
ZAF,POL,2012,POL_ZAF,NA
ZAF,RUS,2007,RUS_ZAF,1
ZAF,RUS,2008,RUS_ZAF,1
ZAF,RUS,2009,RUS_ZAF,33
ZAF,RUS,2010,RUS_ZAF,NA
ZAF,RUS,2011,RUS_ZAF,NA
ZAF,RUS,2012,RUS_ZAF,2
ZAF,SWE,1989,SWE_ZAF,NA
ZAF,SWE,1990,SWE_ZAF,NA
ZAF,SWE,1991,SWE_ZAF,NA
ZAF,SWE,1992,SWE_ZAF,NA
ZAF,SWE,1993,SWE_ZAF,NA
ZAF,SWE,1994,SWE_ZAF,2.9808306667859
ZAF,SWE,1995,SWE_ZAF,6.30846869866337
ZAF,SWE,1996,SWE_ZAF,5.368362228253072
ZAF,SWE,1997,SWE_ZAF,5.239103401673433
ZAF,SWE,1998,SWE_ZAF,22.264520151686362
ZAF,SWE,1999,SWE_ZAF,13.676366733992856
ZAF,SWE,2e3,SWE_ZAF,49.223748221073556
ZAF,SWE,2001,SWE_ZAF,36
ZAF,SWE,2002,SWE_ZAF,-10
ZAF,SWE,2003,SWE_ZAF,17
ZAF,SWE,2004,SWE_ZAF,98
ZAF,SWE,2005,SWE_ZAF,85
ZAF,SWE,2006,SWE_ZAF,39
ZAF,SWE,2007,SWE_ZAF,-11
ZAF,SWE,2008,SWE_ZAF,-20
ZAF,SWE,2009,SWE_ZAF,-48
ZAF,SWE,2010,SWE_ZAF,-102
ZAF,SWE,2011,SWE_ZAF,50
ZAF,SWE,2012,SWE_ZAF,14
ZAF,THA,1989,THA_ZAF,NA
ZAF,THA,1990,THA_ZAF,NA
ZAF,THA,1991,THA_ZAF,NA
ZAF,THA,1992,THA_ZAF,NA
ZAF,THA,1993,THA_ZAF,NA
ZAF,THA,1994,THA_ZAF,NA
ZAF,THA,1995,THA_ZAF,NA
ZAF,THA,1996,THA_ZAF,NA
ZAF,THA,1997,THA_ZAF,NA
ZAF,THA,1998,THA_ZAF,NA
ZAF,THA,1999,THA_ZAF,NA
ZAF,THA,2e3,THA_ZAF,NA
ZAF,THA,2001,THA_ZAF,NA
ZAF,THA,2002,THA_ZAF,NA
ZAF,THA,2003,THA_ZAF,NA
ZAF,THA,2004,THA_ZAF,NA
ZAF,THA,2005,THA_ZAF,NA
ZAF,THA,2006,THA_ZAF,NA
ZAF,THA,2007,THA_ZAF,NA
ZAF,THA,2008,THA_ZAF,NA
ZAF,THA,2009,THA_ZAF,NA
ZAF,THA,2010,THA_ZAF,NA
ZAF,THA,2011,THA_ZAF,NA
ZAF,THA,2012,THA_ZAF,NA
ZAF,TUR,2e3,TUR_ZAF,NA
ZAF,TUR,2001,TUR_ZAF,NA
ZAF,TUR,2002,TUR_ZAF,NA
ZAF,TUR,2003,TUR_ZAF,NA
ZAF,TUR,2004,TUR_ZAF,NA
ZAF,TUR,2005,TUR_ZAF,NA
ZAF,TUR,2006,TUR_ZAF,NA
ZAF,TUR,2007,TUR_ZAF,1
ZAF,TUR,2008,TUR_ZAF,NA
ZAF,TUR,2009,TUR_ZAF,NA
ZAF,TUR,2010,TUR_ZAF,NA
ZAF,TUR,2011,TUR_ZAF,3
ZAF,TUR,2012,TUR_ZAF,NA
ZAF,TWN,1989,TWN_ZAF,NA
ZAF,TWN,1990,TWN_ZAF,NA
ZAF,TWN,1991,TWN_ZAF,NA
ZAF,TWN,1992,TWN_ZAF,NA
ZAF,TWN,1993,TWN_ZAF,NA
ZAF,TWN,1994,TWN_ZAF,NA
ZAF,TWN,1995,TWN_ZAF,NA
ZAF,TWN,1996,TWN_ZAF,NA
ZAF,TWN,1997,TWN_ZAF,NA
ZAF,TWN,1998,TWN_ZAF,NA
ZAF,TWN,1999,TWN_ZAF,NA
ZAF,TWN,2e3,TWN_ZAF,NA
ZAF,TWN,2001,TWN_ZAF,NA
ZAF,TWN,2002,TWN_ZAF,NA
ZAF,TWN,2003,TWN_ZAF,NA
ZAF,TWN,2004,TWN_ZAF,NA
ZAF,TWN,2005,TWN_ZAF,NA
ZAF,TWN,2006,TWN_ZAF,NA
ZAF,TWN,2007,TWN_ZAF,NA
ZAF,TWN,2008,TWN_ZAF,NA
ZAF,TWN,2009,TWN_ZAF,NA
ZAF,TWN,2010,TWN_ZAF,NA
ZAF,TWN,2011,TWN_ZAF,NA
ZAF,TWN,2012,TWN_ZAF,NA
ZAF,USA,1989,USA_ZAF,NA
ZAF,USA,1990,USA_ZAF,78
ZAF,USA,1991,USA_ZAF,110
ZAF,USA,1992,USA_ZAF,118
ZAF,USA,1993,USA_ZAF,72
ZAF,USA,1994,USA_ZAF,260
ZAF,USA,1995,USA_ZAF,289
ZAF,USA,1996,USA_ZAF,194
ZAF,USA,1997,USA_ZAF,1298
ZAF,USA,1998,USA_ZAF,-83
ZAF,USA,1999,USA_ZAF,1155
ZAF,USA,2e3,USA_ZAF,346
ZAF,USA,2001,USA_ZAF,-86
ZAF,USA,2002,USA_ZAF,125
ZAF,USA,2003,USA_ZAF,232
ZAF,USA,2004,USA_ZAF,480
ZAF,USA,2005,USA_ZAF,82
ZAF,USA,2006,USA_ZAF,159
ZAF,USA,2007,USA_ZAF,1e3
ZAF,USA,2008,USA_ZAF,306
ZAF,USA,2009,USA_ZAF,410
ZAF,USA,2010,USA_ZAF,779
ZAF,USA,2011,USA_ZAF,722
ZAF,USA,2012,USA_ZAF,250
ZAF,VEN,1990,VEN_ZAF,NA
ZAF,VEN,1991,VEN_ZAF,NA
ZAF,VEN,1992,VEN_ZAF,NA
ZAF,VEN,1993,VEN_ZAF,NA
ZAF,VEN,1994,VEN_ZAF,NA
ZAF,VEN,1995,VEN_ZAF,NA
ZAF,VEN,1996,VEN_ZAF,NA
ZAF,VEN,1997,VEN_ZAF,NA
ZAF,VEN,1998,VEN_ZAF,NA
ZAF,VEN,1999,VEN_ZAF,NA
ZAF,VEN,2e3,VEN_ZAF,NA
ZAF,VEN,2001,VEN_ZAF,NA
ZAF,VEN,2002,VEN_ZAF,NA
ZAF,VEN,2003,VEN_ZAF,NA
ZAF,VEN,2004,VEN_ZAF,NA
ZAF,VEN,2005,VEN_ZAF,NA
ZAF,VEN,2006,VEN_ZAF,NA
ZAF,VEN,2007,VEN_ZAF,NA
ZAF,VEN,2008,VEN_ZAF,NA
ZAF,VEN,2009,VEN_ZAF,NA
ZAF,VEN,2010,VEN_ZAF,NA
ZAF,VEN,2011,VEN_ZAF,NA
ZAF,VEN,2012,VEN_ZAF,NA
ZAR,ARG,1992,ARG_ZAR,NA
ZAR,ARG,1993,ARG_ZAR,NA
ZAR,ARG,1994,ARG_ZAR,NA
ZAR,ARG,1995,ARG_ZAR,NA
ZAR,ARG,1996,ARG_ZAR,NA
ZAR,ARG,1997,ARG_ZAR,NA
ZAR,ARG,1998,ARG_ZAR,NA
ZAR,ARG,1999,ARG_ZAR,NA
ZAR,ARG,2e3,ARG_ZAR,NA
ZAR,ARG,2001,ARG_ZAR,NA
ZAR,ARG,2002,ARG_ZAR,NA
ZAR,ARG,2003,ARG_ZAR,NA
ZAR,ARG,2004,ARG_ZAR,NA
